token_budget,top_k,candidate_k,memory_count,forgetting_threshold,run_count,query_count,memory_retrieval_accuracy,answer_accuracy,response_correctness,stale_retrieval_rate,relevant_loss_rate,stale_retrieval_case_rate,mean_retrieval_latency_ms,p95_retrieval_latency_ms,mean_selected_token_proxy,mean_token_budget_used_ratio,mean_selected_memory_count,mean_estimated_memory_storage_bytes,max_estimated_memory_storage_bytes,mean_estimated_faiss_index_bytes,max_faiss_index_size,mean_retrieval_rss_peak_bytes,max_retrieval_rss_peak_bytes,rss_available,token_metric
256,3,20,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6966333333333333,0.76706,51.0,0.19921875,3.0,297473.0,297473,256000.0,2000,79884288.0,80822272,True,deterministic_proxy_not_real_tokenizer
256,5,5,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3196888888888889,0.40219999999999995,83.66666666666667,0.3268229166666667,5.0,14885.0,14885,12800.0,100,69412181.33333333,69767168,True,deterministic_proxy_not_real_tokenizer
256,5,5,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.2977222222222222,0.3987,85.0,0.33203125,5.0,74378.0,74378,64000.0,500,71802880.0,72777728,True,deterministic_proxy_not_real_tokenizer
256,5,5,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.37015555555555557,0.49127999999999994,85.0,0.33203125,5.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
256,5,5,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3702111111111111,0.41487999999999997,85.0,0.33203125,5.0,297473.0,297473,256000.0,2000,79885653.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
256,5,10,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4254,0.5105,83.66666666666667,0.3268229166666667,5.0,14885.0,14885,12800.0,100,69416277.33333333,69767168,True,deterministic_proxy_not_real_tokenizer
256,5,10,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3593777777777778,0.41094,85.0,0.33203125,5.0,74378.0,74378,64000.0,500,71892992.0,72777728,True,deterministic_proxy_not_real_tokenizer
256,5,10,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4276333333333333,0.50436,85.0,0.33203125,5.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
256,5,10,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.46942222222222224,0.53198,85.0,0.33203125,5.0,297473.0,297473,256000.0,2000,79885653.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
256,5,20,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6425333333333333,0.74218,83.66666666666667,0.3268229166666667,5.0,14885.0,14885,12800.0,100,69429020.44444445,69767168,True,deterministic_proxy_not_real_tokenizer
256,5,20,500,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6272,0.82822,83.66666666666667,0.3268229166666667,5.0,74378.0,74378,64000.0,500,71897088.0,72777728,True,deterministic_proxy_not_real_tokenizer
256,5,20,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6474555555555556,0.75416,85.0,0.33203125,5.0,148743.0,148743,128000.0,1000,74742442.66666667,75509760,True,deterministic_proxy_not_real_tokenizer
256,5,20,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.7084777777777778,0.9628599999999998,85.0,0.33203125,5.0,297473.0,297473,256000.0,2000,79885653.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,1,5,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.26682222222222224,0.31722,15.666666666666666,0.030598958333333332,1.0,14885.0,14885,12800.0,100,69257898.66666667,69754880,True,deterministic_proxy_not_real_tokenizer
512,1,5,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.2813555555555556,0.35458,17.0,0.033203125,1.0,74378.0,74378,64000.0,500,71771477.33333333,72765440,True,deterministic_proxy_not_real_tokenizer
512,1,5,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3455111111111111,0.46642,17.0,0.033203125,1.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,1,5,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3421444444444444,0.43866,17.0,0.033203125,1.0,297473.0,297473,256000.0,2000,79882922.66666667,80826368,True,deterministic_proxy_not_real_tokenizer
512,1,10,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.36048888888888886,0.41688,15.666666666666666,0.030598958333333332,1.0,14885.0,14885,12800.0,100,69275192.8888889,69758976,True,deterministic_proxy_not_real_tokenizer
512,1,10,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4391888888888889,0.5384,17.0,0.033203125,1.0,74378.0,74378,64000.0,500,71791957.33333333,72765440,True,deterministic_proxy_not_real_tokenizer
512,1,10,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3973111111111111,0.43936,17.0,0.033203125,1.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,1,10,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4680666666666667,0.6632799999999999,17.0,0.033203125,1.0,297473.0,297473,256000.0,2000,79881557.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,1,20,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6828888888888889,0.8512,15.666666666666666,0.030598958333333332,1.0,14885.0,14885,12800.0,100,69293397.33333333,69763072,True,deterministic_proxy_not_real_tokenizer
512,1,20,500,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5464888888888889,0.60264,15.666666666666666,0.030598958333333332,1.0,74378.0,74378,64000.0,500,71796053.33333333,72773632,True,deterministic_proxy_not_real_tokenizer
512,1,20,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6585777777777778,0.76878,17.0,0.033203125,1.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,1,20,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6777111111111112,0.77956,17.0,0.033203125,1.0,297473.0,297473,256000.0,2000,79881557.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,3,5,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3115,0.3351,49.666666666666664,0.09700520833333333,3.0,14885.0,14885,12800.0,100,69296128.0,69763072,True,deterministic_proxy_not_real_tokenizer
512,3,5,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3051222222222222,0.3818,51.0,0.099609375,3.0,74378.0,74378,64000.0,500,71796053.33333333,72773632,True,deterministic_proxy_not_real_tokenizer
512,3,5,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.2936111111111111,0.36366,51.0,0.099609375,3.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,3,5,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3780111111111111,0.43204,51.0,0.099609375,3.0,297473.0,297473,256000.0,2000,79881557.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,3,10,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4355888888888889,0.5023,49.666666666666664,0.09700520833333333,3.0,14885.0,14885,12800.0,100,69302954.66666667,69767168,True,deterministic_proxy_not_real_tokenizer
512,3,10,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4229111111111111,0.57126,51.0,0.099609375,3.0,74378.0,74378,64000.0,500,71798784.0,72777728,True,deterministic_proxy_not_real_tokenizer
512,3,10,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.38166666666666665,0.45224,51.0,0.099609375,3.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,3,10,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4577555555555555,0.57978,51.0,0.099609375,3.0,297473.0,297473,256000.0,2000,79881557.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,3,20,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6863888888888889,0.80802,49.666666666666664,0.09700520833333333,3.0,14885.0,14885,12800.0,100,69397617.77777778,69767168,True,deterministic_proxy_not_real_tokenizer
512,3,20,500,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6263888888888889,0.7662,49.666666666666664,0.09700520833333333,3.0,74378.0,74378,64000.0,500,71802880.0,72777728,True,deterministic_proxy_not_real_tokenizer
512,3,20,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.643788888888889,0.7608,51.0,0.099609375,3.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,3,20,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6817444444444445,0.8179399999999999,51.0,0.099609375,3.0,297473.0,297473,256000.0,2000,79885198.22222222,80822272,True,deterministic_proxy_not_real_tokenizer
512,5,5,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3019,0.33204,83.66666666666667,0.16341145833333334,5.0,14885.0,14885,12800.0,100,69414912.0,69767168,True,deterministic_proxy_not_real_tokenizer
512,5,5,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.2896666666666667,0.37276,85.0,0.166015625,5.0,74378.0,74378,64000.0,500,71802880.0,72777728,True,deterministic_proxy_not_real_tokenizer
512,5,5,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3731,0.45504,85.0,0.166015625,5.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,5,5,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.36233333333333334,0.42416,85.0,0.166015625,5.0,297473.0,297473,256000.0,2000,79885653.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,5,10,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3629,0.39555999999999997,83.66666666666667,0.16341145833333334,5.0,14885.0,14885,12800.0,100,69416277.33333333,69767168,True,deterministic_proxy_not_real_tokenizer
512,5,10,500,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.3690111111111111,0.45848,85.0,0.166015625,5.0,74378.0,74378,64000.0,500,71894357.33333333,72777728,True,deterministic_proxy_not_real_tokenizer
512,5,10,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4446888888888889,0.50524,85.0,0.166015625,5.0,148743.0,148743,128000.0,1000,74653696.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,5,10,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.4615,0.5021,85.0,0.166015625,5.0,297473.0,297473,256000.0,2000,79885653.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
512,5,20,100,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6361333333333333,0.71164,83.66666666666667,0.16341145833333334,5.0,14885.0,14885,12800.0,100,69433116.44444445,69775360,True,deterministic_proxy_not_real_tokenizer
512,5,20,500,0.3,9,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5529,0.62098,83.66666666666667,0.16341145833333334,5.0,74378.0,74378,64000.0,500,71897543.1111111,72777728,True,deterministic_proxy_not_real_tokenizer
512,5,20,1000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6863,0.8132999999999999,85.0,0.166015625,5.0,148743.0,148743,128000.0,1000,74743808.0,75509760,True,deterministic_proxy_not_real_tokenizer
512,5,20,2000,0.3,9,3,0.0,0.5,0.5,0.0,1.0,0.0,0.6761444444444444,0.77262,85.0,0.166015625,5.0,297473.0,297473,256000.0,2000,79885653.33333333,80822272,True,deterministic_proxy_not_real_tokenizer
